"filename", "language", "XML", "C#", "JSON", "HLSL", "Batch", "Shell Script", "Markdown", "aspnetcorerazor", "JavaScript", "CSS", "Diff", "C++", "YAML", "XSL", "Python", "HTML", "Makefile", "GLSL", "comment", "blank", "total"
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.WindowsDX.CSharp\.template.config\template.json", "JSON", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.WindowsDX.CSharp\Game1.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 53
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.WindowsDX.CSharp\MGNamespace.csproj", "XML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.WindowsDX.CSharp\Program.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.iOS.CSharp\.template.config\dotnetcli.host.json", "JSON", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.iOS.CSharp\.template.config\template.json", "JSON", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.iOS.CSharp\Game1.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 50
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.iOS.CSharp\LaunchScreen.storyboard", "XML", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 28
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.iOS.CSharp\MGNamespace.csproj", "XML", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.iOS.CSharp\Program.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 32
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Application.iOS.CSharp\Properties\AssemblyInfo.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 35
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.NetStandard.CSharp\.template.config\dotnetcli.host.json", "JSON", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.NetStandard.CSharp\.template.config\template.json", "JSON", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.NetStandard.CSharp\Game1.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 53
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.NetStandard.CSharp\MGNamespace.csproj", "XML", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.Pipeline.Extension.CSharp\.template.config\dotnetcli.host.json", "JSON", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.Pipeline.Extension.CSharp\.template.config\template.json", "JSON", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.Pipeline.Extension.CSharp\Importer1.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.Pipeline.Extension.CSharp\MGNamespace.csproj", "XML", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.Pipeline.Extension.CSharp\Processor1.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.Shared.CSharp\.template.config\dotnetcli.host.json", "JSON", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.Shared.CSharp\.template.config\template.json", "JSON", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.Shared.CSharp\Game1.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 53
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.CSharp\content\MonoGame.Library.Shared.CSharp\MGNamespace.shproj", "XML", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.FSharp\content\MonoGame.Application.DesktopGL.FSharp\.template.config\dotnetcli.host.json", "JSON", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.FSharp\content\MonoGame.Application.DesktopGL.FSharp\.template.config\template.json", "JSON", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.FSharp\content\MonoGame.Application.DesktopGL.FSharp\Game1.fs", "GLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 16, 42
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.FSharp\content\MonoGame.Application.DesktopGL.FSharp\MGNamespace.fsproj", "XML", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.FSharp\content\MonoGame.Application.DesktopGL.FSharp\Program.fs", "GLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 4, 13
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.FSharp\content\MonoGame.Library.NetStandard.FSharp\.template.config\dotnetcli.host.json", "JSON", 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.FSharp\content\MonoGame.Library.NetStandard.FSharp\.template.config\template.json", "JSON", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.FSharp\content\MonoGame.Library.NetStandard.FSharp\Game1.fs", "GLSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4, 16, 42
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\MonoGame.Templates.FSharp\content\MonoGame.Library.NetStandard.FSharp\MGNamespace.fsproj", "XML", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\VisualStudioForMac\MGCBEditorBinding.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 50
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\VisualStudioForMac\MGCBPadBinding.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 44
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\VisualStudioForMac\MGPad.cs", "C#", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 65
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\VisualStudioForMac\MonoGame.IDE.VisualStudioForMac.csproj", "XML", 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 216
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\VisualStudioForMac\Properties\AddinInfo.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\VisualStudioForMac\Properties\Manifest.addin.xml", "XML", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 103
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\VisualStudio\csharp-manifest.json", "JSON", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\VisualStudio\fsharp-manifest.json", "JSON", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\VisualStudio\readme-cs.md", "Markdown", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3
"c:\Users\sam\Projects\voxelspace\MonoGame\Templates\VisualStudio\readme-fs.md", "Markdown", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\AssetTestUtility.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 20
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\Bevels.fx", "HLSL", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 26
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\BlackOut.fx", "HLSL", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 25
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\ColorFlip.fx", "HLSL", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 25
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\CustomSpriteBatchEffect.fx", "HLSL", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 31
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\CustomSpriteBatchEffectComparisonSampler.fx", "HLSL", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 36
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\DefinesTest.fx", "HLSL", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 33
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\Grayscale.fx", "HLSL", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 25
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\HighContrast.fx", "HLSL", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 27
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\Include.fxh", "HLSL", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 15
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\Instancing.fx", "HLSL", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 60
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\Invert.fx", "HLSL", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 28
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\NoEffect.fx", "HLSL", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 23
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\ParserTest.fx", "HLSL", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 73
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\PreprocessorInclude.fxh", "HLSL", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 16
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\PreprocessorTest.fx", "HLSL", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 48
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\RainbowH.fx", "HLSL", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 44
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\TextureArrayEffect.fx", "HLSL", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 42
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\VertexTextureEffect.fx", "HLSL", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14, 60
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Effects\XNA.csproj", "XML", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 83
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Projects\BuildSimpleProject.csproj", "XML", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 51
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\01_TheBasics.xml", "XML", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\02_Inheritance.xml", "XML", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\03_IncludingPrivateMembers.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\04_ExcludingPublicMembers.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\04_ExcludingPublicMembersOutput.xml", "XML", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\05_RenamingXmlElements.xml", "XML", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\06_NullReferences.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\07_OptionalElements.xml", "XML", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\08_AllowNull.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\09_Collections.xml", "XML", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\10_CollectionItemName.xml", "XML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\11_Dictionaries.xml", "XML", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\12_MathTypes.xml", "XML", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\13_PolymorphicTypes.xml", "XML", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\14_Namespaces.xml", "XML", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\15_FlattenContent.xml", "XML", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\16_SharedResources.xml", "XML", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\17_ExternalReferences.xml", "XML", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\18_PrimitiveTypes.xml", "XML", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\19_FontDescription.xml", "XML", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\20_SystemTypes.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\21_CustomFormatting.xml", "XML", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 16
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\22_GetterOnlyProperties.xml", "XML", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\23_GetterOnlyPolymorphicArrayProperties.xml", "XML", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\24_GenericTypes.xml", "XML", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\25_StructArrayNoElements.xml", "XML", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\26_ChildCollections.xml", "XML", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\27_Colors.xml", "XML", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\Xml\28_XnaCurve.xml", "XML", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Assets\tests.xsl", "XSL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 385, 0, 0, 0, 0, 19, 50, 454
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Directory.Build.props", "XML", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Audio\DynamicSoundEffectInstanceTest.cs", "C#", 0, 323, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 85, 462
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Audio\SoundEffectTest.cs", "C#", 0, 405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 59, 512
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Audio\XactTest.cs", "C#", 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 55, 302
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Bounding.cs", "C#", 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 43, 199
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\ByteBufferPoolTest.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 39
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\ColorTest.cs", "C#", 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 40, 247
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Components\Colored3DCubeComponent.cs", "C#", 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 36, 237
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Components\DrawFrameNumberComponent.cs", "C#", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 10, 113
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Components\FlexibleGameComponent.cs", "C#", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 75
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Components\FrameCompareComponent.cs", "C#", 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 60, 483
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Components\ImplicitDrawOrderComponent.cs", "C#", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 23, 208
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Components\InitializeOrderComponent.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 31
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Components\PixelDeltaFrameComparer.cs", "C#", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 71
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Components\Simple3DCubeComponent.cs", "C#", 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32, 154
"c:\Users\sam\Projects\voxelspace\MonoGame\Tests\Framework\Components\SpaceshipModelDrawComponent.cs", "C#", 0, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 51, 335
